item_code_i,item_code_j,score
5712,7739,0.9441072344779968
5712,23978,0.824154794216156
5712,7860,0.8238918781280518
5712,23984,0.8206204175949097
5712,5947,0.8057768940925598
5712,36849,0.8036233186721802
5712,36837,0.8030943274497986
5712,8328,0.8028891086578369
5712,35008,0.7917405962944031
5713,36858,0.9559657573699951
5713,40728,0.9555359482765198
5713,39272,0.9209026098251343
5713,40714,0.919093668460846
5713,30383,0.9181762933731079
5713,42896,0.8529358506202698
5713,6213,0.8508532643318176
5713,5839,0.8483850359916687
5713,5364,0.8469948768615723
5714,42917,0.749383807182312
5714,8218,0.7363871932029724
5714,42035,0.7204603552818298
5714,6385,0.7113708853721619
5714,39641,0.7092289924621582
5714,32153,0.7053917050361633
5714,8495,0.7041900157928467
5714,42033,0.7031806707382202
5714,22376,0.7031685709953308
5715,40727,0.9066225290298462
5715,33399,0.8726422786712646
5715,7747,0.8666948080062866
5715,24715,0.8653478622436523
5715,42945,0.8570743203163147
5715,8483,0.8499318361282349
5715,8657,0.8450936079025269
5715,8482,0.843010663986206
5715,19777,0.8403913974761963
21563,5118,0.9573469758033752
21563,4309,0.8110108375549316
21563,3936,0.7867738008499146
21563,33438,0.785198450088501
21563,4983,0.7649522423744202
21564,21081,0.9589883685112
21564,29703,0.7434477210044861
21565,3503,0.7532021999359131
21565,30565,0.7446544766426086
21565,5117,0.7235633134841919
21565,30564,0.7230810523033142
21565,3504,0.7161828279495239
21565,21080,0.7140642404556274
21565,29696,0.7073107957839966
21567,25637,1.000000238418579
21567,42140,0.9388449788093567
21567,42141,0.7935101985931396
21567,30569,0.7226529717445374
21568,25869,0.7672057747840881
21568,33488,0.7433819770812988
21568,25868,0.7299932241439819
21568,32336,0.721566379070282
21568,27185,0.7193235754966736
21568,4215,0.7167127728462219
21568,3562,0.702715277671814
21568,25646,0.7014497518539429
21569,17013,0.8973922729492188
21569,31156,0.8519759178161621
21569,6335,0.8481593132019043
21569,25945,0.7918768525123596
21569,33491,0.7916470170021057
21569,26201,0.7701758742332458
21569,21874,0.717427670955658
21570,35915,0.9580477476119995
21570,3576,0.926757276058197
21570,35922,0.7430723905563354
21572,25898,0.8355592489242554
21572,2845,0.7662862539291382
21572,30572,0.7589194774627686
21572,25902,0.7332903742790222
21572,35374,0.7219933867454529
21572,30870,0.7198705077171326
21572,25570,0.7161017060279846
21572,4527,0.7123220562934875
21575,31148,0.8885664343833923
21575,18356,0.8798630833625793
21575,32323,0.7675711512565613
21575,42973,0.7246513366699219
21575,3836,0.7067355513572693
21576,32333,0.7232258319854736
21577,5127,0.9667351841926575
21577,24855,0.956189751625061
21577,5155,0.9279624223709106
21577,22274,0.8445566892623901
21577,18087,0.8319289684295654
21577,4519,0.8188308477401733
21577,18642,0.815782904624939
21577,26192,0.8142923712730408
21577,24345,0.8101853728294373
21578,33495,0.8215852379798889
21578,26192,0.7847900986671448
21578,24345,0.7651811838150024
21578,5988,0.7645972967147827
21578,6069,0.7511993050575256
21578,5625,0.7447091937065125
21578,43065,0.7427234649658203
21578,24855,0.7079549431800842
21578,21577,0.7072014212608337
21579,6243,0.7103402614593506
21585,29151,0.7574885487556458
21585,21586,0.7410209774971008
21585,39906,0.740379810333252
21585,15671,0.7330256700515747
21585,19597,0.7104421257972717
21586,39906,0.9299759268760681
21586,15671,0.8732443451881409
21586,10831,0.825925886631012
21586,21585,0.7410209774971008
21586,13367,0.7109699845314026
21586,27272,0.7050372362136841
21586,29151,0.7047799229621887
21587,26345,0.7616754770278931
21587,36645,0.7458293437957764
21590,14885,0.9999997019767761
21590,10034,0.7919774651527405
21590,15771,0.7919774651527405
21590,1144,0.7802675366401672
21590,40521,0.754547655582428
21590,25355,0.754547655582428
21590,30067,0.7167876362800598
21590,18140,0.7167876362800598
21590,16948,0.7167876362800598
21593,30798,0.9201775789260864
21593,44047,0.7284829616546631
21593,18944,0.7222516536712646
21594,30793,0.9786113500595093
21594,14893,0.9786113500595093
21594,28005,0.9446057081222534
21594,11613,0.910740315914154
21594,9953,0.907351553440094
21594,12610,0.8666920065879822
21594,39907,0.8655524253845215
21594,43445,0.8437563180923462
21594,16952,0.8420398831367493
21600,12409,1.0
21600,14860,1.0
21600,15457,0.8260020613670349
21600,10070,0.7560307383537292
21600,26177,0.7413679957389832
21600,9829,0.7327669858932495
21600,9981,0.7188777923583984
21601,10180,0.8225172758102417
21601,10194,0.8155309557914734
21601,14097,0.8023445010185242
21601,21602,0.7838678359985352
21601,10181,0.7732294797897339
21602,10181,0.8330090641975403
21602,10180,0.8315640091896057
21602,14097,0.8000625371932983
21602,10194,0.7977985739707947
21602,21601,0.7838678359985352
21602,11078,0.7405386567115784
21606,30728,0.9447615146636963
21606,20746,0.8809194564819336
21606,29602,0.8177785873413086
21606,41587,0.8125663995742798
21606,17147,0.8073397874832153
21606,33837,0.7926324605941772
21606,37867,0.7888988852500916
21606,33836,0.7882465720176697
21606,37868,0.781290590763092
21607,17147,0.9082428216934204
21607,37867,0.8710838556289673
21607,29602,0.7833544015884399
21607,41651,0.7515949010848999
21607,33836,0.7358284592628479
21607,37868,0.7316172122955322
21607,21606,0.7304285764694214
21607,3693,0.7239758968353271
21607,29603,0.7154306769371033
21608,29603,0.8171654939651489
21608,41587,0.7765235900878906
21608,21606,0.763711154460907
21608,29602,0.7605366110801697
21608,33837,0.7494071125984192
21608,30728,0.7474027872085571
21608,17147,0.7436678409576416
21608,33836,0.7388144135475159
21608,37867,0.7154933214187622
21609,30409,0.7910608053207397
21611,33838,0.7786896824836731
21611,30413,0.7777256369590759
21611,3353,0.7728255391120911
21611,20750,0.7573260068893433
21614,37870,0.7543609738349915
21614,30411,0.7493143677711487
21615,21616,0.9525258541107178
21615,19012,0.7785517573356628
21615,10316,0.7212236523628235
21616,21615,0.9525258541107178
21616,19012,0.7849611639976501
21616,10316,0.729244589805603
21618,41594,0.7228524684906006
21618,22084,0.7011467814445496
21619,15903,0.7551565170288086
21622,35100,0.7707012891769409
21622,40629,0.7321562170982361
21622,20278,0.7135522961616516
21622,11647,0.7054317593574524
21622,8130,0.7040303945541382
21624,21496,0.7859772443771362
21625,35416,0.9387290477752686
21625,22294,0.9300007224082947
21625,13403,0.9196104407310486
21625,30867,0.9015792608261108
21625,29623,0.880833089351654
21625,41601,0.8797940015792847
21625,15913,0.8588793277740479
21625,19817,0.8560618758201599
21625,22293,0.8423773050308228
21626,18106,0.9444944858551025
21626,19975,0.8793380856513977
21626,13040,0.8793380856513977
21626,20822,0.8424553275108337
21626,22298,0.8424553275108337
21626,37890,0.8373965620994568
21626,26047,0.8366727828979492
21626,20967,0.8230869174003601
21626,14318,0.8170694708824158
21627,30863,0.8781194090843201
21627,4011,0.8222768306732178
21627,35368,0.8090106844902039
21627,29621,0.805952787399292
21627,30242,0.800936758518219
21627,26047,0.7840246558189392
21627,3606,0.7808712124824524
21627,20822,0.7806012630462646
21627,22298,0.7806012630462646
21628,1387,0.7925339937210083
21628,28784,0.7642151713371277
21628,14319,0.7213980555534363
21628,23270,0.7153494358062744
21628,19239,0.7102782130241394
21628,28508,0.7083805203437805
21628,8378,0.7056515216827393
21628,13493,0.7024107575416565
21628,24187,0.7006325721740723
21629,1200,0.8316420912742615
21629,16610,0.818075954914093
21629,29525,0.8140724897384644
21629,19434,0.804731011390686
21629,1071,0.7853652238845825
21629,480,0.7676044702529907
21629,13732,0.7672974467277527
21629,549,0.7670039534568787
21629,1199,0.763285219669342
21640,55,0.8845890760421753
21640,1334,0.7976999282836914
21640,8851,0.7399265170097351
21640,239,0.7354124188423157
21640,1047,0.727516770362854
21641,1062,0.8665369749069214
21643,6791,0.9445770978927612
21643,2645,0.9026346802711487
21643,35110,0.812772810459137
21643,30488,0.7658511400222778
21643,37885,0.7583686113357544
21643,33017,0.7547178268432617
21643,18805,0.7542639970779419
21643,30779,0.7531343698501587
21643,3923,0.7504929304122925
21644,3509,0.9005354642868042
21644,33493,0.7781974673271179
21645,5269,0.8081080317497253
21645,42888,0.734592616558075
21646,5627,0.8234541416168213
21646,33496,0.8221029043197632
21646,5626,0.7998179793357849
21646,18434,0.7958211898803711
21646,26202,0.7922206521034241
21646,5122,0.7820758819580078
21646,25867,0.7740538120269775
21646,42142,0.755132794380188
21646,24850,0.7488411664962769
21647,36253,0.9463939666748047
21647,6028,0.9356098771095276
21647,29770,0.9168190956115723
21647,6389,0.7653491497039795
21647,27847,0.7512087225914001
21647,19784,0.7410213351249695
21647,35204,0.7405492067337036
21647,40647,0.7384929656982422
21647,35733,0.7358788251876831
21648,8209,0.8098943829536438
21648,5709,0.8097420334815979
21648,32166,0.7887274622917175
21648,5729,0.7739747166633606
21648,41507,0.7708827257156372
21648,39630,0.7570346593856812
21648,7561,0.756477952003479
21648,27743,0.7553518414497375
21648,34010,0.7533840537071228
21649,27668,0.8924089670181274
21649,6378,0.802359938621521
21649,26883,0.761062502861023
21649,7856,0.7364091873168945
21649,36252,0.7342017292976379
21649,34411,0.7292324304580688
21649,23559,0.729025661945343
21649,34420,0.7244167923927307
21649,36539,0.7127972841262817
21650,23561,0.9843299984931946
21650,6032,0.9772641658782959
21650,7562,0.9764382839202881
21650,36547,0.9731541872024536
21650,29775,0.9698992371559143
21650,30373,0.9637601375579834
21650,5724,0.9596239328384399
21650,32156,0.9587007164955139
21650,40646,0.9573977589607239
21651,6027,0.9115486741065979
21651,5840,0.8641691207885742
21651,40659,0.8633309602737427
21651,5379,0.8559750914573669
21651,39269,0.8386752605438232
21651,7758,0.8258799314498901
21651,35196,0.812228262424469
21651,12595,0.789960503578186
21651,23975,0.7255379557609558
21652,26313,0.9804354310035706
21652,36554,0.9095265865325928
21652,42905,0.9018356800079346
21652,30387,0.8914927840232849
21652,21660,0.8914927840232849
21652,42915,0.8825380206108093
21652,40644,0.8776452541351318
21652,27726,0.8689675331115723
21652,39273,0.8577789664268494
21653,40651,0.9730405211448669
21653,6037,0.970511257648468
21653,39264,0.9659954309463501
21653,6006,0.7107632160186768
21654,42909,0.9586687088012695
21654,6005,0.9578045606613159
21654,35363,0.9067457318305969
21654,6266,0.902523398399353
21654,7570,0.8950150609016418
21654,5383,0.8873150944709778
21654,8323,0.8873075246810913
21654,7574,0.8843916654586792
21654,36874,0.8706963658332825
21655,36534,0.9209991097450256
21655,42034,0.9199902415275574
21655,41504,0.9195929765701294
21655,7570,0.9180994629859924
21655,7574,0.9167365431785583
21655,27724,0.9141390323638916
21655,5383,0.9135818481445312
21655,6381,0.9121023416519165
21655,8323,0.9093299508094788
21656,5377,0.810947835445404
21656,26891,0.7045063972473145
21658,23559,0.7820748686790466
21658,5722,0.7594437003135681
21658,7563,0.7576805949211121
21658,23015,0.7538313269615173
21658,36252,0.7517783641815186
21658,26883,0.7491676211357117
21658,34411,0.737333357334137
21658,36545,0.7361234426498413
21658,6378,0.7306913733482361
21659,21655,0.9016804695129395
21659,42912,0.8932440876960754
21659,41504,0.8673889636993408
21659,40718,0.8638144731521606
21659,42034,0.8635106682777405
21659,8323,0.8629001379013062
21659,7570,0.8607919812202454
21659,26317,0.8541606664657593
21659,36534,0.8539602160453796
21660,30387,0.999999463558197
21660,26313,0.9034833908081055
21660,21652,0.8914927840232849
21660,36554,0.8856880068778992
21660,32847,0.8774898052215576
21660,21662,0.8774898052215576
21660,34478,0.8710111379623413
21660,40644,0.8610906004905701
21660,27726,0.8450897932052612
21661,5727,0.8470974564552307
21661,6009,0.7114656567573547
21662,32847,0.9999999403953552
21662,30387,0.8774898052215576
21662,21660,0.8774898052215576
21662,6004,0.8600247502326965
21662,26313,0.8492987155914307
21662,7565,0.8470006585121155
21662,21652,0.8442651033401489
21662,40649,0.8387556672096252
21662,36554,0.8358292579650879
21663,20357,1.0000001192092896
21663,32578,1.0000001192092896
21663,23957,1.0000001192092896
21663,5217,1.0000001192092896
21663,17914,1.0000001192092896
21663,44664,0.7888221144676208
21663,44666,0.7884032726287842
21663,23669,0.7884032726287842
21663,23668,0.7683659791946411
21664,21048,0.8700167536735535
21664,37408,0.7745524644851685
21665,20358,0.9324080348014832
21665,44666,0.9268372058868408
21665,23669,0.9268372058868408
21665,37411,0.9109064340591431
21665,32579,0.901908278465271
21665,23668,0.8410330414772034
21665,41868,0.8130979537963867
21665,37694,0.7962404489517212
21665,12506,0.728486180305481
21666,41549,0.9999993443489075
21666,20359,0.9999993443489075
21666,26373,0.9999993443489075
21666,23672,0.9999993443489075
21666,23671,0.9999993443489075
21666,44665,0.8293251395225525
21666,36652,0.8293250203132629
21666,5299,0.7758980989456177
21666,12178,0.7692124843597412
21668,35150,0.9151977300643921
21668,39781,0.8603969812393188
21668,37239,0.8338345289230347
21668,20361,0.8076975345611572
21668,74,0.7922540307044983
21668,7256,0.7773998379707336
21668,44117,0.7681918144226074
21668,16181,0.7516458034515381
21668,4066,0.7505070567131042
21669,23674,0.869080126285553
21669,26584,0.8333713412284851
21669,15333,0.8191744089126587
21669,43358,0.7927978038787842
21669,9960,0.7908568978309631
21669,6598,0.727091908454895
21669,32710,0.7214237451553345
21669,16,0.7214237451553345
21669,3269,0.7152698636054993
21673,44670,0.9628552794456482
21673,26378,0.8105922341346741
21673,21211,0.7829472422599792
21673,18069,0.7749528884887695
21673,5304,0.7608555555343628
21673,32585,0.7282851934432983
21673,36656,0.7165777087211609
21673,44673,0.7017301321029663
21673,4595,0.7017301321029663
21677,29801,0.9999998807907104
21677,18073,0.9999998807907104
21677,5307,0.9999998807907104
21678,12085,0.8488121032714844
21689,7056,0.8776721954345703
21689,21066,0.8550485372543335
21689,45130,0.8163802623748779
21689,33512,0.803466796875
21689,30488,0.7799811363220215
21689,33514,0.7498046159744263
21689,43825,0.730725109577179
21689,34293,0.7289797067642212
21689,33513,0.7247703075408936
21690,7511,0.9338691234588623
21690,20893,0.8953372836112976
21690,25995,0.8698369264602661
21690,21065,0.8562838435173035
21690,28397,0.8074791431427002
21690,25202,0.8007991313934326
21690,41936,0.7768791317939758
21690,20026,0.7465153336524963
21690,43841,0.7450330257415771
21693,33518,0.9431398510932922
21693,29663,0.8120108842849731
21693,37121,0.807861864566803
21693,26422,0.802320122718811
21693,2147,0.7560774683952332
21693,26760,0.7425652146339417
21696,29830,0.8286016583442688
21696,23306,0.7845639586448669
21696,20942,0.7026067972183228
21697,21698,0.9731021523475647
21697,23753,0.9687268733978271
21697,36290,0.9641794562339783
21697,45137,0.9633638858795166
21697,45136,0.9435837864875793
21697,29837,0.9395003914833069
21697,29834,0.8804624080657959
21697,20798,0.8733147978782654
21697,37603,0.844744086265564
21698,21697,0.9731021523475647
21698,36290,0.9588087797164917
21698,45136,0.9582954049110413
21698,23753,0.9540947079658508
21698,45137,0.9525179266929626
21698,29837,0.9421544075012207
21698,29834,0.8908868432044983
21698,20798,0.8682026267051697
21698,7062,0.8374033570289612
21699,45138,0.9659525752067566
21699,35557,0.9597864747047424
21699,37605,0.9565047025680542
21699,7699,0.9561314582824707
21699,20799,0.954472541809082
21699,7700,0.9507028460502625
21700,21701,0.9931196570396423
21700,35562,0.9190493226051331
21700,25099,0.8525451421737671
21700,23756,0.8477959632873535
21700,37611,0.8372174501419067
21700,30964,0.7891733646392822
21700,20800,0.775994062423706
21700,19060,0.7724089622497559
21700,45145,0.7705817222595215
21701,21700,0.9931196570396423
21701,35562,0.9270172119140625
21701,23756,0.8500441312789917
21701,25099,0.8476471900939941
21701,37611,0.8373483419418335
21701,30964,0.7940086126327515
21701,19060,0.7831476330757141
21701,20800,0.7821805477142334
21701,45145,0.7737427353858948
21704,9950,1.000000238418579
21704,7709,0.9133113622665405
21704,19070,0.835479199886322
21704,21707,0.8150575160980225
21704,7140,0.8123802542686462
21704,10094,0.7581347227096558
21704,22318,0.7436420917510986
21704,8418,0.7198792695999146
21704,982,0.7039176225662231
21705,23926,0.9563820362091064
21705,35568,0.7065737247467041
21707,7709,0.9364176988601685
21707,19070,0.820723831653595
21707,21704,0.8150575160980225
21707,9950,0.8150575160980225
21707,7140,0.76109379529953
21707,14870,0.7344486713409424
21707,22318,0.7241276502609253
21722,36114,0.770078718662262
21722,33763,0.770078718662262
21726,35620,0.804094672203064
21726,17606,0.7998403310775757
21728,8082,0.7251646518707275
21729,44892,0.7057082056999207
21729,40706,0.7017235159873962
21729,7459,0.7002096772193909
21730,40706,0.8448402881622314
21730,34342,0.8342851996421814
21730,6562,0.7696815729141235
21730,25783,0.7484456896781921
21730,6568,0.7471073865890503
21730,33585,0.7425116300582886
21730,7459,0.7422823905944824
21730,23839,0.7382569313049316
21730,33587,0.7325134873390198
21732,33856,0.9691389799118042
21732,32984,0.9639585614204407
21732,43472,0.9636826515197754
21732,39874,0.9563775658607483
21732,21936,0.9534828066825867
21732,44914,0.9325655698776245
21735,8076,0.9657909870147705
21738,22660,0.7923831343650818
21738,24613,0.7776403427124023
21738,4247,0.7702054977416992
21738,23525,0.76917564868927
21738,10724,0.7636721134185791
21738,7885,0.7362005710601807
21738,22018,0.7237678170204163
21738,25119,0.7237462997436523
21738,43437,0.7236707806587219
21741,35616,0.8078910708427429
21741,33325,0.799458920955658
21741,32254,0.7987192869186401
21741,20788,0.7856473922729492
21741,36362,0.7845714092254639
21741,26534,0.7843431830406189
21741,26647,0.7818348407745361
21741,18742,0.7568486332893372
21741,27823,0.721057653427124
21742,37442,0.7011679410934448
21745,39882,0.8198074102401733
21745,8231,0.8122343420982361
21745,27709,0.7985057234764099
21746,43441,1.000000238418579
21746,11990,0.776297390460968
21749,19584,0.7595611810684204
21749,29220,0.7542057633399963
21749,7904,0.7477923035621643
21749,4487,0.7303548455238342
21749,36490,0.7190426588058472
21749,15,0.7131952047348022
21749,33812,0.7131242156028748
21749,29259,0.7113015055656433
21752,23525,0.7839288711547852
21752,16413,0.7530890107154846
21752,44636,0.7435219287872314
21752,29267,0.7395596504211426
21752,4650,0.7231640815734863
21752,7903,0.7015894651412964
21756,25598,0.7923177480697632
21756,28190,0.7664231061935425
21756,40052,0.7258478403091431
21758,21824,0.8124794960021973
21758,40163,0.793196439743042
21758,37024,0.7836796045303345
21758,31745,0.7583435773849487
21758,42209,0.7476420998573303
21758,34648,0.7473405003547668
21758,31746,0.7416455745697021
21758,39983,0.7349868416786194
21758,36153,0.7217206954956055
21759,44771,0.9484969973564148
21759,28897,0.9038364291191101
21759,26105,0.7921386957168579
21759,22973,0.7913471460342407
21759,40992,0.7677958011627197
21759,26074,0.767760157585144
21759,8199,0.7600438594818115
21759,36248,0.7582272887229919
21759,21842,0.7568707466125488
21760,36147,0.7686963677406311
21761,26118,0.8732894659042358
21761,28198,0.8134047985076904
21761,21835,0.7960161566734314
21761,28188,0.7406778335571289
21761,26050,0.7375749945640564
21761,28191,0.73578941822052
21761,32176,0.7208177447319031
21765,41152,0.8584257960319519
21765,8474,0.8584257364273071
21765,23104,0.8387610912322998
21765,9155,0.8387609124183655
21765,41365,0.7797643542289734
21765,44787,0.7797643542289734
21765,34066,0.7455430626869202
21765,25361,0.7412342429161072
21765,8142,0.7256412506103516
21766,24744,0.7325953245162964
21770,28107,0.7381162643432617
21771,42196,0.7295824289321899
21782,41309,0.844153106212616
21782,36977,0.8007700443267822
21782,37388,0.7853844165802002
21782,25823,0.7676952481269836
21782,28810,0.7284329533576965
21783,26107,0.7732740640640259
21785,28331,0.721193790435791
21788,44347,0.7098448872566223
21791,8180,0.7313159704208374
21797,8545,0.8628947734832764
21797,21798,0.8493831753730774
21797,25021,0.7442517280578613
21798,25021,0.9126482605934143
21798,21797,0.8493831753730774
21798,8545,0.7560178637504578
21801,28841,0.7218248248100281
21802,12302,0.7164440155029297
21802,34285,0.7127644419670105
21802,11627,0.7007430195808411
21804,21805,0.806078314781189
21804,1774,0.7754884362220764
21804,12452,0.7148856520652771
21804,12934,0.7081537842750549
21804,2809,0.7005751132965088
21805,1774,0.9681378602981567
21805,1631,0.8065175414085388
21805,21804,0.806078314781189
21805,15069,0.8021794557571411
21805,15070,0.7812880873680115
21805,11491,0.7734605669975281
21805,12449,0.7646507620811462
21805,24866,0.747811496257782
21805,24867,0.738780677318573
21806,10974,0.8498602509498596
21806,1658,0.8299642205238342
21806,12303,0.794743537902832
21806,11814,0.775033712387085
21806,11625,0.7555558085441589
21806,1632,0.7536191940307617
21806,1437,0.738456666469574
21806,11008,0.7320370674133301
21806,11357,0.7211965918540955
21807,29450,0.7059171199798584
21807,11631,0.7044451236724854
21808,25013,0.734203040599823
21808,37560,0.7010853290557861
21810,2010,0.8886924386024475
21810,5005,0.8337540030479431
21812,33735,0.9999999403953552
21812,1862,0.9315431118011475
21812,2216,0.9149392247200012
21812,20964,0.9071636199951172
21812,2461,0.9071636199951172
21812,19983,0.8291988968849182
21812,17079,0.8288359045982361
21812,1782,0.8228921294212341
21812,2460,0.8082391619682312
21813,3982,0.906170129776001
21813,14328,0.8745589852333069
21813,25527,0.8286827802658081
21813,18347,0.7901824116706848
21813,29040,0.7803455591201782
21813,3979,0.7550162672996521
21813,25392,0.7485748529434204
21813,42132,0.7290906310081482
21813,31146,0.7264782190322876
21814,28941,0.8651247620582581
21814,12017,0.7780010104179382
21821,13877,0.7381386756896973
21822,36224,0.8369772434234619
21822,31749,0.7444231510162354
21822,32336,0.7125908732414246
21824,31753,0.8292878866195679
21824,21758,0.8124794960021973
21824,7849,0.7977933287620544
21824,42209,0.7849036455154419
21824,32683,0.7552694082260132
21824,31751,0.7551062107086182
21824,42210,0.7240707278251648
21824,45006,0.7194859385490417
21824,41305,0.712938666343689
21825,25814,0.7265424132347107
21825,8467,0.7068911790847778
21827,35866,0.9280475974082947
21829,37027,0.94264817237854
21829,27954,0.9326921105384827
21833,44838,0.7044495344161987
21834,36248,0.7448940873146057
21834,44770,0.7443568110466003
21834,44880,0.7071841955184937
21834,26105,0.7058335542678833
21834,40829,0.7040687799453735
21835,26118,0.8036673665046692
21835,21761,0.7960161566734314
21835,28171,0.7472382187843323
21835,28197,0.705910861492157
21836,28189,0.7347784638404846
21837,24905,0.9903550148010254
21837,28768,0.8164538145065308
21837,28732,0.8106151819229126
21837,41862,0.8100594282150269
21838,27961,0.8504449129104614
21838,27457,0.8119598627090454
21838,7684,0.7998552322387695
21838,7685,0.7842090129852295
21838,8467,0.7462824583053589
21838,36153,0.736553430557251
21838,40174,0.7194625735282898
21842,36248,0.8282648324966431
21842,40992,0.8177406787872314
21842,26105,0.8139674067497253
21842,26074,0.8121122121810913
21842,28897,0.8070688247680664
21842,22973,0.7937474250793457
21842,44770,0.7755635380744934
21842,40829,0.7747609615325928
21842,40968,0.7703306674957275
21843,41315,0.9999996423721313
21843,9662,0.9999996423721313
21843,213,0.8392921090126038
21843,37028,0.8025419116020203
21843,25554,0.8025419116020203
21843,25133,0.7678763270378113
21843,36978,0.760168731212616
21843,40583,0.760168731212616
21843,28193,0.760168731212616
21844,40171,0.7589859366416931
21844,37036,0.7114256620407104
21845,8148,0.7354893684387207
21846,32287,0.8499353528022766
21846,8262,0.8413752913475037
21846,27983,0.8386419415473938
21846,43828,0.8180825114250183
21846,37355,0.8147117495536804
21846,6487,0.7759676575660706
21846,8264,0.7549450397491455
21846,5027,0.729285478591919
21846,37356,0.7137147784233093
21847,37356,0.9837087392807007
21847,21846,0.7071571350097656
21852,6716,0.7813048362731934
21853,12844,0.7630557417869568
21853,9338,0.7630557417869568
21853,32916,0.7493767738342285
21853,27993,0.7368989586830139
21853,16324,0.7244722247123718
21853,12332,0.7117993831634521
21853,39719,0.7043124437332153
21853,10321,0.7036938667297363
21854,32916,0.7297934293746948
21855,9270,0.7710919380187988
21855,8396,0.7570858597755432
21855,27992,0.7519962787628174
21855,6502,0.727794349193573
21855,7042,0.7177875638008118
21855,7044,0.717674970626831
21855,43837,0.7131007313728333
21855,37362,0.7125665545463562
21855,16324,0.7124884724617004
21856,23694,0.8347558379173279
21857,31028,0.8112319707870483
21857,36409,0.7609152793884277
21857,43309,0.7609152793884277
21857,32081,0.7609152793884277
21857,8401,0.7609152793884277
21857,32821,0.7275493144989014
21857,5038,0.7149882912635803
21859,25911,0.7808677554130554
21859,21301,0.7807338237762451
21859,26128,0.7212401032447815
21859,8667,0.701405942440033
21865,44066,0.7195143103599548
21865,5325,0.7153492569923401
21868,32333,0.7063673734664917
21869,21870,0.8992435336112976
21869,18362,0.8303431868553162
21869,5602,0.8146545886993408
21869,12931,0.8103839755058289
21869,7932,0.8033409714698792
21869,3901,0.7973294854164124
21869,17468,0.7936285138130188
21869,33265,0.7933471202850342
21869,3858,0.7844152450561523
21870,18362,0.9139805436134338
21870,21869,0.8992435336112976
21870,5602,0.8405691981315613
21870,12931,0.8382911086082458
21870,7932,0.8351871967315674
21870,34682,0.8330353498458862
21870,17468,0.8257503509521484
21870,3901,0.8174002170562744
21870,33265,0.8070507645606995
21872,42977,0.820431113243103
21872,22142,0.7982311248779297
21872,5633,0.7105392217636108
21873,34708,0.7390561699867249
21874,33491,0.9015693068504333
21874,26201,0.7468244433403015
21874,15078,0.7433387041091919
21874,2328,0.7393385171890259
21874,21569,0.717427670955658
21875,13303,0.8767125010490417
21875,29002,0.7890142798423767
21875,14136,0.7773061990737915
21875,6048,0.756391704082489
21875,25896,0.7487693428993225
21875,43140,0.7437350153923035
21875,24808,0.7437350153923035
21875,13302,0.7302021980285645
21875,7678,0.7144361734390259
21876,6069,0.9507576823234558
21876,5988,0.9144256711006165
21876,6061,0.9099080562591553
21876,26192,0.9050388932228088
21876,24345,0.9019708633422852
21876,43065,0.8698793649673462
21876,5605,0.8512816429138184
21876,5625,0.8424610495567322
21876,24855,0.792073130607605
21877,25890,0.8890441656112671
21877,33500,0.8575552701950073
21877,42980,0.833005964756012
21881,9037,0.7923872470855713
21881,5984,0.7036314606666565
21884,3855,0.7480100989341736
21885,30036,0.9208509922027588
21885,6326,0.8475115895271301
21885,24350,0.8400636315345764
21885,6324,0.8012239336967468
21885,9550,0.7998970150947571
21885,3904,0.7989954948425293
21885,6048,0.784111738204956
21885,6325,0.7761297821998596
21885,3865,0.7363429665565491
21887,5146,0.708874523639679
21888,8447,0.8424624800682068
21889,24837,0.771989107131958
21889,24844,0.7418124675750732
21889,42331,0.7416049838066101
21889,4281,0.7401829361915588
21889,22153,0.7345568537712097
21889,18077,0.71450275182724
21889,24347,0.7064604759216309
21892,37695,0.8793383240699768
21892,16898,0.8529427647590637
21892,34083,0.8291298151016235
21892,33706,0.7557825446128845
21893,37791,1.0000003576278687
21893,37790,1.0000003576278687
21893,37698,1.0000003576278687
21893,37696,0.9020308256149292
21893,36302,0.9020308256149292
21893,34085,0.9020308256149292
21893,8417,0.9020308256149292
21893,39310,0.7614465355873108
21893,31562,0.761446475982666
21894,32295,0.7952109575271606
21894,32294,0.7924750447273254
21894,7782,0.7890464067459106
21894,25109,0.7491381168365479
21896,36307,0.9999997615814209
21896,39183,0.9999997615814209
21896,30514,0.9999997615814209
21896,22320,0.9999997615814209
21897,44091,0.7869229912757874
21897,8745,0.7730636596679688
21897,35304,0.7363376021385193
21898,37690,0.9475131034851074
21898,31100,0.8344446420669556
21898,4968,0.8329103589057922
21898,7793,0.8287401795387268
21898,37713,0.8221281170845032
21899,4966,0.9841994047164917
21899,37796,0.9779499769210815
21899,25397,0.9576534032821655
21899,39318,0.86525958776474
21899,34092,0.8404503464698792
21899,8424,0.8387942910194397
21899,32304,0.8284858465194702
21899,36314,0.8240929245948792
21899,31099,0.8122625946998596
21900,22322,0.9626075625419617
21900,4965,0.9549899101257324
21900,8425,0.9350407123565674
21900,36314,0.922552764415741
21900,34093,0.8513020277023315
21900,32305,0.8436709642410278
21900,30512,0.8116603493690491
21900,39318,0.8106732964515686
21900,23933,0.8062384724617004
21901,35620,0.7562000155448914
21901,17606,0.7513064742088318
21912,29955,0.713948130607605
21913,33386,0.8490444421768188
